power_OOK_dBm,power_QAM_dBm,spacing_GHz,snr_QAM,snr_OOK_mean
4,-5,155,7.92156669850113,34.3468550485534
4,-5,160,8.04577715452414,30.9164823433759
4,-5,165,8.45184622429649,40.2102978308023
4,-5,170,8.74038729194386,38.9890798948971
4,-5,175,9.01170312531014,38.8207693377742
4,-5,180,9.30874139919008,42.0987975122336
4,-5,185,9.34775948556759,42.2805329432627
4,-5,190,8.87398083959018,43.3736037981902
4,-5,195,9.4188987232153,42.2766153214641
4,-5,200,10.293585912349,43.5999281876232
4,-4,30,1.36608429459417,4.91403873416084
4,-4,35,1.69339649873073,5.40438015264358
4,-4,40,2.04097020355984,8.33235278431953
4,-4,45,2.35355885627722,9.26714332418794
4,-4,50,2.64225050333144,10.8472659025463
4,-4,55,2.90569122426908,11.7081056932823
4,-4,60,3.20939897568567,12.7119612998002
4,-4,65,3.48664580191681,14.415530219544
4,-4,70,3.75102378609298,15.6618804536028
4,-4,75,4.01256592440276,16.4456453154326
4,-4,80,4.26306711942641,17.0936436956857
4,-4,85,4.55068155991671,18.0355280233593
4,-4,90,4.83920807912334,20.8785014393296
4,-4,95,5.1314682503537,21.4762993326012
4,-4,100,5.39437505671049,22.1352074598708
4,-4,105,5.63121595310095,22.6015085706899
4,-4,110,5.91792941082657,23.1160032674756
4,-4,115,6.243178035698,25.4797189880924
4,-4,120,6.52563079683561,27.5507397814664
4,-4,125,6.83060133538021,28.4719682123985
4,-4,130,7.04231971098567,28.5161972552916
4,-4,135,7.27978190554393,29.2559956575755
4,-4,140,7.57435753424077,30.5925965168822
4,-4,145,7.96225451789602,31.8750078786208
4,-4,150,8.22976517774048,31.8136960293725
4,-4,155,8.385996228627,34.2522062805588
4,-4,160,8.52328668574071,30.8513901501903
4,-4,165,8.97877916892427,40.1458183821986
4,-4,170,9.3045688967765,38.9128187586169
4,-4,175,9.61157814919124,38.7603583472159
4,-4,180,9.95384975019544,42.0303732555315
4,-4,185,9.99081586789786,42.1841649975654
4,-4,190,9.44049192607643,41.3237678503675
4,-4,195,10.0718197490196,42.1716340643118
4,-4,200,11.0642179338438,43.5737415438343
4,-3,30,1.39490122724678,4.61204282421531
4,-3,35,1.72323596867509,5.38507918948924
4,-3,40,2.06921041680736,8.30115339964577
4,-3,45,2.38993271969528,9.2307054616648
4,-3,50,2.68748248259466,10.7998297493079
4,-3,55,2.95951061272912,11.6610175862166
4,-3,60,3.274017841286,12.6603519414547
4,-3,65,3.56250521301421,14.354318476074
4,-3,70,3.83783735511446,15.5911346021918
4,-3,75,4.11142862948819,16.378579716251
4,-3,80,4.37307213123173,17.023454892005
4,-3,85,4.67520442017616,17.9626760398954
4,-3,90,4.97865280732088,20.7871046185884
4,-3,95,5.28754673363273,21.3874155764571
4,-3,100,5.56635539417583,22.0396843883897
4,-3,105,5.81684167179326,22.5097708814211
4,-3,110,6.12252904923995,23.0343705138703
4,-3,115,6.46865926048148,25.3866230974548
4,-3,120,6.77144061822954,27.4542313980738
4,-3,125,7.09976276048584,27.5224455764257
4,-3,130,7.33202912533837,28.4263298360346
4,-3,135,7.58603742080073,29.1643232615921
4,-3,140,7.90577598463486,30.4925506157667
4,-3,145,8.32132697675257,31.7523504253581
4,-3,150,8.61120463404638,31.7356358447126
4,-3,155,8.77882942163918,34.1163431635355
4,-3,160,8.92716450785523,30.7551473888674
4,-3,165,9.42781811611216,40.0416818216817
4,-3,170,9.7875568942174,38.7940191307289
4,-3,175,10.1274117598318,38.6626962772239
4,-3,180,10.5118214302072,41.9183388568135
4,-3,185,10.5456090887958,42.0315112535513
4,-3,190,9.92251102253386,41.0947442059995
4,-3,195,10.6348663071708,41.9956448976183
4,-3,200,11.7336104758546,43.5139926149409
4,-2,30,1.41579554132384,4.5466120974787
4,-2,35,1.74499986465144,5.35680666058893
4,-2,40,2.08886111149944,8.25514783949196
4,-2,45,2.41587544435914,9.17751867916208
4,-2,50,2.72027737263274,10.7314762222078
4,-2,55,2.99902412376122,11.5924079566034
4,-2,60,3.3219064321066,12.5851673763241
4,-2,65,3.6191602097382,14.2651148374516
4,-2,70,3.90313716169955,15.489510638379
4,-2,75,4.18615368071308,16.2806974850063
4,-2,80,4.4563868481128,16.9218877644
4,-2,85,4.77005967540372,17.8568727200487
4,-2,90,5.08510944802075,20.0333017406917
4,-2,95,5.40731882819127,21.2580370194475
4,-2,100,5.69896988104344,21.9013120310459
4,-2,105,5.95995949941951,22.3767785830494
4,-2,110,6.28096133488417,22.9141984102717
4,-2,115,6.64349970729285,25.2483529923828
4,-2,120,6.96293746061378,26.5039925895301
4,-2,125,7.3105851212472,27.3395616050439
4,-2,130,7.56028166747729,28.2896032632155
4,-2,135,7.82730789540918,29.0247611559273
4,-2,140,8.1677451502534,30.341588015522
4,-2,145,8.60457038101676,31.5717835192859
4,-2,150,8.91242568417711,31.6115397508497
4,-2,155,9.08790647061933,33.9193666085994
4,-2,160,9.24446245705824,30.611727196915
4,-2,165,9.78373659989609,39.8747188756862
4,-2,170,10.1722085981013,38.6090410616821
4,-2,175,10.5401960883962,38.5061342555087
4,-2,180,10.9612165173419,41.7370232619005
4,-2,185,10.9906978489928,41.7908146923915
4,-2,190,10.3021551639218,40.7268457394285
4,-2,195,11.0852885448323,41.7065508110854
4,-2,200,12.2712686190585,43.3968363804582
4,-1,30,1.42869563783465,2.88977289173978
4,-1,35,1.75855501273553,5.31512193863341
4,-1,40,2.09966300485661,6.31419070039014
4,-1,45,2.43101225996445,9.09934141008342
4,-1,50,2.74012647592313,10.2999286795348
4,-1,55,3.02360628117813,11.4918073802359
4,-1,60,3.35223621186225,12.4749650165707
4,-1,65,3.65554993716583,14.1343715074153
4,-1,70,3.94562829572811,15.3424795165786
4,-1,75,4.23513535704381,16.136900030982
4,-1,80,4.51107553062604,16.7737823599278
4,-1,85,4.83288181515773,17.7021661768407
4,-1,90,5.15571115017126,19.8518443632429
4,-1,95,5.48737504275584,21.0684354989944
4,-1,100,5.78823241958976,21.6995183125188
4,-1,105,6.05599266597478,22.1826279469372
4,-1,110,6.38787572777752,23.811412598896
4,-1,115,6.76137545340851,25.0420008577697
4,-1,120,7.09292758679817,26.3047842367355
4,-1,125,7.45480925635189,27.1464926855611
4,-1,130,7.71796933811276,28.0812388184954
4,-1,135,7.99356196713033,28.8119228509771
4,-1,140,8.34878624595345,30.1130221473113
4,-1,145,8.79863135166082,31.304419398523
4,-1,150,9.11861785074368,31.4152760907731
4,-1,155,9.29738532839373,33.6316091318153
4,-1,160,9.45847214838391,30.3968490083688
4,-1,165,10.0271041428747,39.6089830953435
4,-1,170,10.4368723026236,38.3216298665633
4,-1,175,10.8261025548344,38.2571457604852
4,-1,180,11.2754304558173,41.4466221580108
4,-1,185,11.2994500899496,41.413608150615
4,-1,190,10.556815683171,40.1451795499577
4,-1,195,11.3949266231085,41.2403248858448
4,-1,200,12.6400478004158,43.1840805291582
4,0,30,1.4331112411095,2.86048375432519
4,0,35,1.76319198848121,5.25346425683188
4,0,40,2.10061020079882,6.24693101004954
4,0,45,2.43404258171611,8.98403867063285
4,0,50,2.74541775144459,9.71090709549902
4,0,55,3.0313551303017,11.3438559421464
4,0,60,3.36268786275195,12.3129866773477
4,0,65,3.66892283360111,13.3036070579481
4,0,70,3.96211557310153,14.6753085628464
4,0,75,4.25465054157186,15.9250083430879
4,0,80,4.53288005203886,16.5568904904072
4,0,85,4.85872292679101,17.4751518724868
4,0,90,5.18474105650926,19.5839565734692
4,0,95,5.52117894663968,20.7896657617696
4,0,100,5.82675924855734,21.4042423984015
4,0,105,6.09673590632949,21.8981183471248
4,0,110,6.43398538679938,23.5399769767525
4,0,115,6.81167067277749,24.7336033391784
4,0,120,7.14960727022663,26.0021134169221
4,0,125,7.519180283939,26.8483878504535
4,0,130,7.79075181566505,27.764086212597
4,0,135,8.06926613013029,28.4877278758512
4,0,140,8.4315065066301,29.7669129507412
4,0,145,8.88374381937001,30.907602915553
4,0,150,9.20819229392312,31.1069295938984
4,0,155,9.38452843515832,33.2094215597156
4,0,160,9.5454764849511,30.0741944871956
4,0,165,10.1306955760222,39.1896690294652
4,0,170,10.5515973305397,36.7856365597603
4,0,175,10.9525095487066,36.7421223735358
4,0,180,11.4185168784159,40.9865876722582
4,0,185,11.4358907541857,40.8276933472614
4,0,190,10.655432204218,39.2431357291741
4,0,195,11.5261559555403,40.5029718182108
4,0,200,12.7917797771471,42.8159244098307
4,1,30,1.42793808513653,2.81376306668748
4,1,35,1.75737666417999,5.16237089791154
4,1,40,2.08964786440655,6.14489511994272
4,1,45,2.42235198226618,8.81420353845563
4,1,50,2.73296068326637,9.54995621239064
4,1,55,3.01852870227469,11.1266091646413
4,1,60,3.34878004445995,12.0753502996225
4,1,65,3.65406214579014,13.0465038880949
4,1,70,3.94661798358374,14.3833314426993
4,1,75,4.23786025969364,15.6133302731967
4,1,80,4.51412197443242,16.2393959295218
4,1,85,4.83881817697407,17.1423737379334
4,1,90,5.16226786926364,19.1895908895326
4,1,95,5.49755613229108,19.7565679503581
4,1,100,5.80211650083747,20.9727651965651
4,1,105,6.06860695282308,21.4814934498089
4,1,110,6.40417177957868,22.0959726066536
4,1,115,6.77743470381992,23.1749045318278
4,1,120,7.11436457229106,25.5444390772335
4,1,125,7.4830720530536,26.3917081884362
4,1,130,7.75654001946726,26.5069847107005
4,1,135,8.03078079676177,27.9965497575122
4,1,140,8.38986350485478,29.2450459188595
4,1,145,8.83092057555873,30.320050405424
4,1,150,9.14990362262874,30.6270568084933
4,1,155,9.31690636515796,32.5901391434094
4,1,160,9.471993768651,29.5906650636284
4,1,165,10.0565154160928,38.5355480163307
4,1,170,10.475084965304,36.1480450207162
4,1,175,10.8748971910811,36.1731316578618
4,1,180,11.3420265403866,40.2676345256032
4,1,185,11.3516379563983,39.9297309992089
4,1,190,10.5557852698566,36.7681387910526
4,1,195,11.4291385790474,39.3641662304048
4,1,200,12.6650139669102,42.201694540334
4,2,30,1.41123662354194,2.74735646945475
4,2,35,1.73844645523671,5.02873802347908
4,2,40,2.06329647275594,5.66999615371358
4,2,45,2.3915417683072,8.56595189445775
4,2,50,2.69742630455062,9.29460807114774
4,2,55,2.97889388637936,10.8101089273229
4,2,60,3.30311903590535,11.7295708658497
4,2,65,3.60244867453754,12.6733040542555
4,2,70,3.88943618097062,13.9610026220491
4,2,75,4.17379591059485,14.7090954697794
4,2,80,4.44262903974728,15.7777961844581
4,2,85,4.75942402397668,16.6581124024173
4,2,90,5.07292658046441,17.7534346574356
4,2,95,5.39940121390395,19.195578496189
4,2,100,5.69546382885491,19.7507353176486
4,2,105,5.95129676812126,20.2596336350051
4,2,110,6.27611082331013,21.5318843783181
4,2,115,6.63403491565445,22.5561933063181
4,2,120,6.96041924781384,24.8598802804023
4,2,125,7.317132869796,25.7015543207142
4,2,130,7.58412975841101,25.8513200712988
4,2,135,7.8450861979369,26.4670830392476
4,2,140,8.18803829453617,28.4663010479139
4,2,145,8.6011762400125,29.4577602270682
4,2,150,8.90231109903277,29.8907776753036
4,2,155,9.05218413690325,31.6875416092086
4,2,160,9.19479322416025,28.8715941421156
4,2,165,9.75615931106715,37.53172909053
4,2,170,10.1554392537175,35.1773815544784
4,2,175,10.5379974872285,35.2938056080168
4,2,180,10.9866577463564,39.16470246898
4,2,185,10.987743320705,38.5813705269996
4,2,190,10.2060628677018,34.8621678826608
4,2,195,11.0443794070566,37.6598368053354
4,2,200,12.1901855887942,41.2105715757379
5,-10,30,0.498327343957971,2.41718684750782
5,-10,35,0.722135775421608,2.60183210602032
5,-10,40,0.995700755693739,4.3222000745133
5,-10,45,1.15696194113991,4.99364458347691
5,-10,50,1.3001198751114,5.42216233532336
5,-10,55,1.43533931369313,7.7616188491386
5,-10,60,1.60012536963381,8.7032620425579
5,-10,65,1.73138718835547,9.43085293487194
5,-10,70,1.83909887919487,10.3832584897868
5,-10,75,1.95751645954421,10.8528086597695
5,-10,80,2.07178255035337,11.6769272544847
5,-10,85,2.19899444127671,12.3509352982199
5,-10,90,2.32556832602716,13.8399700103947
5,-10,95,2.4536808213527,14.2793516037333
5,-10,100,2.56311294592325,14.7612352695051
5,-10,105,2.66069627261922,15.5298387553025
5,-10,110,2.82925583311457,15.9714856403133
5,-10,115,2.91001980478218,16.9145228870171
5,-10,120,3.0216392976133,18.4861747526132
5,-10,125,3.13209492215812,18.9507542992934
5,-10,130,3.19479045081427,19.6184691701874
5,-10,135,3.36178413193156,20.1233631589671
5,-10,140,3.38651293905145,21.0246173499722
5,-10,145,3.53971752681743,21.8553328292526
5,-10,150,3.63912241881734,22.0576416056764
5,-10,155,3.69103915822218,23.6551348549153
5,-10,160,3.7184424836289,20.6327052274064
5,-10,165,3.89581115976244,27.8384695768029
5,-10,170,4.00820815232916,26.7531616255689
5,-10,175,4.09767004544266,26.8195885204142
5,-10,180,4.1823710550059,28.6604550344149
5,-10,185,4.34814995967104,30.327199857805
5,-10,190,4.09643908521652,29.8774640168104
5,-10,195,4.27137010234082,30.7183471443834
5,-10,200,4.73125437667638,30.2400015164457
5,-9,30,0.541447596707186,2.41421950180265
5,-9,35,0.762689408002555,2.60117183057245
5,-9,40,1.03577230932859,4.32118489829912
5,-9,45,1.20630125835064,4.99200372900363
5,-9,50,1.35966135724154,5.42003015516536
5,-9,55,1.50452617355449,7.75822288784349
5,-9,60,1.68211682974563,8.69924858143165
5,-9,65,1.82559509427891,9.42641151686808
5,-9,70,1.968407995083,10.3782000996016
5,-9,75,2.10165333475518,10.848275959049
5,-9,80,2.19952475743873,11.6713895488272
5,-9,85,2.34063050535066,12.3448859666119
5,-9,90,2.52307737119412,13.8336333899242
5,-9,95,2.67201151224238,14.2735261649252
5,-9,100,2.79790625290746,14.7547194026112
5,-9,105,2.91373695208316,15.5232893796163
5,-9,110,3.04974817069546,15.9661775628518
5,-9,115,3.21204512875777,16.9087238818399
5,-9,120,3.34295428976256,18.4820527855046
5,-9,125,3.47761774543491,18.9465597991698
5,-9,130,3.55683565232443,19.614634139277
5,-9,135,3.66740540457469,20.1195754945495
5,-9,140,3.79682419034044,21.0191233556004
5,-9,145,3.98202196086424,21.8473912619494
5,-9,150,4.10511340999854,22.055089538636
5,-9,155,4.16843986539388,23.6440565119455
5,-9,160,4.19482543215786,20.6249198025446
5,-9,165,4.42459663097218,27.8354925878142
5,-9,170,4.57031433174931,26.7482064407666
5,-9,175,4.69065014657904,26.8181553663519
5,-9,180,4.80518097901129,28.6583204764097
5,-9,185,4.83650920564551,30.3224161644046
5,-9,190,4.5216800458684,29.8784040154303
5,-9,195,4.91315331495776,30.719596144297
5,-9,200,5.30071201740854,30.2472063121104
5,-8,30,0.587738465022154,2.4103967599058
5,-8,35,0.808907491510087,2.60021590038748
5,-8,40,1.069795634009,4.31974495126735
5,-8,45,1.25903620833489,4.98977396200696
5,-8,50,1.41096002425215,5.4171558098722
5,-8,55,1.56440733690293,7.75364710645061
5,-8,60,1.75349810867463,8.69385470043789
5,-8,65,1.90813873613029,9.42044965283447
5,-8,70,2.06178458946928,10.3714408717036
5,-8,75,2.20654541164635,10.8421705401407
5,-8,80,2.34646833358857,11.6640284465746
5,-8,85,2.5058981951612,12.3368180536009
5,-8,90,2.66662950812299,13.825076090413
5,-8,95,2.83098910632892,14.2656630877523
5,-8,100,2.97064149777988,14.7459286142244
5,-8,105,3.09907519494824,15.5144487377587
5,-8,110,3.25146510646332,15.9589161592785
5,-8,115,3.43314838904086,16.9007968402536
5,-8,120,3.58093214062832,18.4761207205581
5,-8,125,3.73395274801407,18.9404908840249
5,-8,130,3.82907394497931,19.6089801616971
5,-8,135,3.95353545631898,20.1139816460673
5,-8,140,4.10212412424824,21.011398960692
5,-8,145,4.31083554114283,21.836545490049
5,-8,150,4.45175916544295,22.0509897470766
5,-8,155,4.52479729891503,23.629316583582
5,-8,160,4.55516581044668,20.6144992130576
5,-8,165,4.82272970792192,27.8305564137902
5,-8,170,4.99473423267912,26.7408002985528
5,-8,175,5.13715845796309,26.8151430749849
5,-8,180,5.27966030503814,28.654256369877
5,-8,185,5.31102802498555,30.3145290641073
5,-8,190,5.09683955421774,29.8765487711872
5,-8,195,5.39954489984465,30.7185968493977
5,-8,200,5.86175917410749,30.2548230494048
5,-7,30,0.624008073100167,2.40545458108737
5,-7,35,0.844513873469924,2.5988434957385
5,-7,40,1.10715274744182,4.31768138174659
5,-7,45,1.29485118344577,4.98670105830044
5,-7,50,1.45442210626782,5.41323825161856
5,-7,55,1.61536149827198,7.74741645516006
5,-7,60,1.8145652629991,8.68653085054561
5,-7,65,1.9791754180442,9.41236864503031
5,-7,70,2.14249202012587,10.3623149545423
5,-7,75,2.29764120216299,10.8338486436181
5,-7,80,2.44746489236587,11.6541289316642
5,-7,85,2.619281613199,12.3259525061629
5,-7,90,2.79292676407798,13.8134035668344
5,-7,95,2.97153388759687,14.2549248622775
5,-7,100,3.12403104879964,14.7339481867478
5,-7,105,3.26417338079649,15.5023949470546
5,-7,110,3.43199413620712,15.9488701530501
5,-7,115,3.63193182279473,16.8898342883771
5,-7,120,3.79585203990075,18.4674951036826
5,-7,125,3.96652942410411,18.9316284227172
5,-7,130,4.07735076696458,19.0935902286829
5,-7,135,4.21513294933338,20.105669207135
5,-7,140,4.38251052038318,21.0004057910337
5,-7,145,4.6137452261061,21.8215641673647
5,-7,150,4.77211929174004,22.0444589026632
5,-7,155,4.85460902831859,23.6094862876969
5,-7,160,4.88882531914988,20.6003824321825
5,-7,165,5.19416683150035,27.8224900681626
5,-7,170,5.39276998184385,26.7296649983436
5,-7,175,5.55774280185295,26.8095146444444
5,-7,180,5.7294754428412,28.6470340829743
5,-7,185,5.76016308124353,30.3017776319073
5,-7,190,5.49880107523621,29.8694882843648
5,-7,195,5.86083729510983,30.7133349248097
5,-7,200,6.39973681715363,30.2621916589717
5,-6,30,0.649269685709406,2.39903786386352
5,-6,35,0.868707640984969,2.59688057406584
5,-6,40,1.13057438395512,4.31469319071737
5,-6,45,1.32445572010796,4.98240563071612
5,-6,50,1.49063272601298,5.40783607323685
5,-6,55,1.67478492001679,7.7388361945785
5,-6,60,1.86592790867711,8.67647586367844
5,-6,65,2.03925822058486,9.40129849736372
5,-6,70,2.21103349113564,10.3498550425007
5,-6,75,2.37533919903972,10.8223632382114
5,-6,80,2.53390131112004,11.6406492932321
5,-6,85,2.7167742322185,12.3111622179931
5,-6,90,2.90190307863158,13.7973082506299
5,-6,95,3.0933374112861,14.240078358638
5,-6,100,3.25751569335272,14.7174411306314
5,-6,105,3.40822784095451,15.4857802674067
5,-6,110,3.59018470261809,15.934806406322
5,-6,115,3.80680250442628,16.8744889306714
5,-6,120,3.98572007246646,18.4548249588435
5,-6,125,4.17289283343521,18.9185668093729
5,-6,130,4.29872481278286,19.0830174056546
5,-6,135,4.448877698909,20.0932355787106
5,-6,140,4.63408375090158,20.9845706893459
5,-6,145,4.88616981984514,21.8006221466694
5,-6,150,5.06104055428291,22.0341076446712
5,-6,155,5.15234200267376,23.5824881706233
5,-6,160,5.19009478407976,20.5810133207212
5,-6,165,5.53199169536372,27.8094361326522
5,-6,170,5.75659499689173,26.7128219923357
5,-6,175,5.94380348723957,26.7996075665261
5,-6,180,6.14491807657902,28.6346907778162
5,-6,185,6.17427554657156,30.2814073079024
5,-6,190,5.86495005517564,29.8532235628384
5,-6,195,6.28686966637365,30.7004508515518
5,-6,200,6.90152784167917,30.2680402641725
5,-5,30,0.676555204642587,2.39066484583163
5,-5,35,0.900429954524987,2.59407413148874
5,-5,40,1.14935128041723,4.31032204739873
5,-5,45,1.34844483974111,4.9763170717034
5,-5,50,1.52023683081768,5.40029602384331
5,-5,55,1.71026741452562,7.72688079506301
5,-5,60,1.90834205905572,8.66251069351648
5,-5,65,2.08914637625238,9.38596269658053
5,-5,70,2.26817823968558,10.3326420329016
5,-5,75,2.44037281133581,10.8063083994551
5,-5,80,2.60646865726622,11.6220565944012
5,-5,85,2.79898793242738,12.2907998835039
5,-5,90,2.99406828496026,13.7748609582911
5,-5,95,3.19677091909252,14.2192913406308
5,-5,100,3.3713058144655,14.694434594129
5,-5,105,3.53128649613953,15.4626153499828
5,-5,110,3.72584502172081,15.9148799745885
5,-5,115,3.9572525009229,16.8527434728317
5,-5,120,4.14973741575656,18.4360339518846
5,-5,125,4.35189898151697,18.8991462344384
5,-5,130,4.49168074483948,19.0667716361015
5,-5,135,4.65295333742224,20.0745158131259
5,-5,140,4.85454227833357,20.9614953380372
5,-5,145,5.12523798320012,21.7709909372123
5,-5,150,5.31515639535537,22.0177497046626
5,-5,155,5.41427986791666,23.5452709873376
5,-5,160,5.4550921655021,20.554087386933
5,-5,165,5.83126664308616,27.7884522536731
5,-5,170,6.08044172798619,26.6871996230435
5,-5,175,6.28885032843321,26.0932911249092
5,-5,180,6.51842056674966,28.6141000979543
5,-5,185,6.54589176520061,30.2491094398224
5,-5,190,6.18942356833077,29.8212133197376
5,-5,195,6.66956525019542,30.6744236286203
5,-5,200,7.35611044243152,30.2700691034709
5,-4,30,0.699330015036823,2.37967634795589
5,-4,35,0.921265459770945,2.59005332567727
5,-4,40,1.16394509784338,4.30386708554267
5,-4,45,1.36735589776662,4.96757216433489
5,-4,50,1.55914588457012,5.38964414837452
5,-4,55,1.73872654407441,7.71002516317479
5,-4,60,1.94255453402135,8.64288708450325
5,-4,65,2.12962270932421,9.36447354362829
5,-4,70,2.31475187259832,10.3085773779861
5,-4,75,2.49357320082657,10.7835819366734
5,-4,80,2.66599522100119,11.5960766437905
5,-4,85,2.86672681351137,12.2624375996474
5,-4,90,3.07018496874743,13.7431942010693
5,-4,95,3.28253210059117,14.1898218110727
5,-4,100,3.46600482199798,14.6619951426248
5,-4,105,3.6338505026398,15.4299407889113
5,-4,110,3.83932042411777,15.8863120132252
5,-4,115,4.0834106990935,16.8215573951342
5,-4,120,4.28783635133112,18.4079199732318
5,-4,125,4.50323651231867,18.8700375838469
5,-4,130,4.65565287786872,19.0417571243093
5,-4,135,4.82656289326262,20.0461594535349
5,-4,140,5.04269740085245,20.927506983706
5,-4,145,5.3292887702733,21.7285644133428
5,-4,150,5.53238932646775,21.991945894279
5,-4,155,5.63802969792536,23.4933161678498
5,-4,160,5.6812724940101,20.5161649986012
5,-4,165,6.08856840788511,27.7548858952102
5,-4,170,6.36017111859178,26.6480217005132
5,-4,175,6.58810775162078,26.0695989176499
5,-4,180,6.84423614234165,28.5802979973957
5,-4,185,6.86935614997922,30.1981525868823
5,-4,190,6.46796537246821,29.7628940030529
5,-4,195,7.00259496260036,30.6262932500872
5,-4,200,7.75438120646847,30.2642782463093
5,-3,30,0.717683459690707,2.36516357445825
5,-3,35,0.937744753132743,2.58427081939709
5,-3,40,1.17470002928835,4.29425416263458
5,-3,45,1.38159341807922,4.95486048836081
5,-3,50,1.57727633554168,5.37442101446414
5,-3,55,1.76069690768089,7.68598993445263
5,-3,60,1.96915791030553,8.61499961244788
5,-3,65,2.1613199175665,9.33402439345093
5,-3,70,2.35143326633201,10.2745406246492
5,-3,75,2.53563449745708,10.7510256545155
5,-3,80,2.71318190697157,11.5593162807421
5,-3,85,2.92068539374582,12.2224752593204
5,-3,90,3.1309262418302,13.6980247386911
5,-3,95,3.3512605329636,14.1475467612674
5,-3,100,3.5421879483389,14.6157382368295
5,-3,105,3.71641875104205,14.9958254229264
5,-3,110,3.93099573016925,15.8448983305463
5,-3,115,4.18549400651671,16.776327981115
5,-3,120,4.40009180048505,18.3655372948227
5,-3,125,4.62679592435073,18.8261033656439
5,-3,130,4.7903672343994,19.003159505965
5,-3,135,4.96923984442109,20.0029768313521
5,-3,140,5.19774763885596,20.8769677152568
5,-3,145,5.49709097509345,21.6671365696892
5,-3,150,5.71113723886017,21.9512938575073
5,-3,155,5.82169361415927,23.4198928612282
5,-3,160,5.86659505197518,20.4620834581677
5,-3,165,6.30110023133791,27.7014006884511
5,-3,170,6.59236035622703,26.5878628244759
5,-3,175,6.83758919810313,26.0294473257123
5,-3,180,7.11752145879509,28.5254327156528
5,-3,185,7.13988896363624,30.1180511590702
5,-3,190,6.69694879710147,28.537835385843
5,-3,195,7.28042331745301,30.5416962396616
5,-3,200,8.08818859062455,30.2438928016172
5,-2,30,0.738383607876347,2.34586635056187
5,-2,35,0.950076606183411,2.57591475481534
5,-2,40,1.18178605974237,4.2798375213772
5,-2,45,1.39135408517434,4.93619161288194
5,-2,50,1.59002845614445,5.35243535229525
5,-2,55,1.77644591338041,7.65136210318212
5,-2,60,1.98844419313261,8.57495818401594
5,-2,65,2.18454423862339,9.29043302943937
5,-2,70,2.37854682208256,10.2258810744695
5,-2,75,2.56687134526348,10.7038871527536
5,-2,80,2.74832664504232,11.5066997626242
5,-2,85,2.96112997609361,12.1655588997466
5,-2,90,3.17651027782703,13.6329438358013
5,-2,95,3.40312098561248,14.0862563804561
5,-2,100,3.59993869548757,14.5490969064086
5,-2,105,3.77898093801344,14.9333080211174
5,-2,110,4.00073180707657,15.7842678272996
5,-2,115,4.26317377686475,16.7100773455466
5,-2,120,4.48602879266024,18.30125455426
5,-2,125,4.72191156970166,18.7594263145106
5,-2,130,4.89503289130177,18.9435067550676
5,-2,135,5.07998916384347,19.4337893622063
5,-2,140,5.31835127128042,20.8012251823428
5,-2,145,5.6268256600471,21.577315202225
5,-2,150,5.84919156932117,21.8873342234559
5,-2,155,5.96275672670027,23.314946767669
5,-2,160,6.00840130419119,20.3840724856886
5,-2,165,6.46543595364386,27.6164792164556
5,-2,170,6.77296446028498,25.831093322962
5,-2,175,7.03269447573727,25.9628078288933
5,-2,180,7.33286921497241,28.4371515528249
5,-2,185,7.35210090898949,29.9925634942013
5,-2,190,6.87197111215151,28.3760657718266
5,-2,195,7.49678542269658,30.3979297494126
5,-2,200,8.3486090396282,30.1976686610806
5,-1,30,0.748066854621446,2.32003252773277
5,-1,35,0.958308968213538,2.5637781637326
5,-1,40,1.18513251520079,4.25810479640664
5,-1,45,1.39653892116939,4.90855203909178
5,-1,50,1.59727875602104,5.32040373759543
5,-1,55,1.78583768120729,7.60104317187902
5,-1,60,2.00023711848939,8.516968748453
5,-1,65,2.19907469453155,9.22748035158876
5,-1,70,2.39582625483468,10.1556812640596
5,-1,75,2.58694376350256,10.6350330757135
5,-1,80,2.77101192757944,11.4306464935432
5,-1,85,2.98753635296236,12.0837362814322
5,-1,90,3.20628461645457,13.5383886842347
5,-1,95,3.43732771868371,13.9966210738212
5,-1,100,3.63831654635513,14.4522570919629
5,-1,105,3.82043429045683,14.8418393922658
5,-1,110,4.04721329423532,15.6947857489327
5,-1,115,4.31483767391486,16.6122514387485
5,-1,120,4.54380846546689,18.2033483496555
5,-1,125,4.78646208258439,18.6578653824064
5,-1,130,4.96737241852081,18.8512612329939
5,-1,135,5.15625157614709,19.3400823253592
5,-1,140,5.40149532025914,20.6870520344483
5,-1,145,5.71483841055969,21.444924025036
5,-1,150,5.94240022201625,21.7868980979963
5,-1,155,6.05671160868842,23.1634782664762
5,-1,160,6.10202797061204,20.2704482684927
5,-1,165,6.57592905167832,27.4821692164335
5,-1,170,6.89559213309133,25.6989711150544
5,-1,175,7.16637629409482,25.8539113351357
5,-1,180,7.48234472322884,28.2961789845909
5,-1,185,7.4980220805544,29.7967778926877
5,-1,190,6.98607476816081,28.1107338281922
5,-1,195,7.64266376053408,30.1597730737147
5,-1,200,8.5235661333687,30.1072778892565
5,0,30,0.753342270301623,2.28251578041852
5,0,35,0.962241703108879,2.54606925794052
5,0,40,1.18433944436045,4.22525293015675
5,0,45,1.3966369891243,4.86741831895942
5,0,50,1.5984079357647,5.27344354599671
5,0,55,1.78815665828434,7.24224615469648
5,0,60,2.0036773393287,8.43247406971662
5,0,65,2.2039092363157,9.13599264663507
5,0,70,2.40211781327201,9.6659361406051
